,Stock Code,Order ID,Category,Sub Category,City,Region,Sales,Discount,Profit,Day of week,IsWeekend,Weather,Unit Cost,Units Sold,Date,Week,Rolling_avg_4weeks,Product Code
5075,FOO-ORG,OD1955,Food Grains,Organic Staples,Cumbum,West,912,0.26,72.96,2,0,Sunny,110,8,2016-04-13,2016-04-17,6.75,8
5076,FOO-ORG,OD4314,Food Grains,Organic Staples,Perambalur,West,2173,0.25,804.01,6,1,Sunny,110,19,2016-04-17,2016-04-17,6.75,8
5077,FOO-ORG,OD7429,Food Grains,Organic Staples,Trichy,South,1892,0.22,567.6,2,0,Sunny,110,17,2016-04-20,2016-04-24,11.0,9
5078,FOO-ORG,OD5355,Food Grains,Organic Staples,Ramanadhapuram,East,2476,0.26,643.76,5,1,Rainy,110,22,2016-05-07,2016-05-08,25.75,9
5079,FOO-ORG,OD5832,Food Grains,Organic Staples,Viluppuram,South,1900,0.28,475.0,5,1,Cloudy,110,17,2016-05-07,2016-05-08,25.75,9
5080,FOO-ORG,OD7067,Food Grains,Organic Staples,Kanyakumari,Central,2230,0.27,312.2,6,1,Cloudy,110,20,2016-05-08,2016-05-08,25.75,10
5081,FOO-ORG,OD6933,Food Grains,Organic Staples,Virudhunagar,Central,1566,0.11,485.46,0,0,Cloudy,110,14,2016-05-09,2016-05-15,24.75,10
5082,FOO-ORG,OD6129,Food Grains,Organic Staples,Salem,West,1003,0.12,451.35,3,0,Sunny,110,9,2016-05-12,2016-05-15,24.75,10
5083,FOO-ORG,OD5625,Food Grains,Organic Staples,Ooty,West,1653,0.18,743.85,6,1,Pleasant,110,15,2016-05-22,2016-05-22,24.25,10
5084,FOO-ORG,OD6623,Food Grains,Organic Staples,Cumbum,Central,1500,0.32,450.0,1,0,Rainy,110,13,2016-05-31,2016-06-05,15.5,10
5085,FOO-ORG,OD154,Food Grains,Organic Staples,Ramanadhapuram,West,1233,0.28,234.27,1,0,Rainy,110,11,2016-05-31,2016-06-05,15.5,10
5086,FOO-ORG,OD4599,Food Grains,Organic Staples,Viluppuram,West,716,0.18,114.56,6,1,Cloudy,110,6,2016-06-12,2016-06-12,14.75,10
5087,FOO-ORG,OD4740,Food Grains,Organic Staples,Dindigul,West,1569,0.29,282.42,6,1,Cloudy,110,14,2016-06-12,2016-06-12,14.75,11
5088,FOO-ORG,OD4830,Food Grains,Organic Staples,Bodi,East,1981,0.18,158.48,3,0,Windy,110,18,2016-06-16,2016-06-19,15.5,11
5089,FOO-ORG,OD1284,Food Grains,Organic Staples,Theni,East,1203,0.27,168.42,2,0,Cloudy,110,10,2016-07-13,2016-07-17,2.5,11
5090,FOO-ORG,OD1252,Food Grains,Organic Staples,Karur,East,1530,0.22,214.2,0,0,Cloudy,110,13,2016-07-18,2016-07-24,5.75,11
5091,FOO-ORG,OD8383,Food Grains,Organic Staples,Namakkal,Central,1193,0.21,178.95,5,1,Cloudy,110,10,2016-07-30,2016-07-31,8.25,11
5092,FOO-ORG,OD2004,Food Grains,Organic Staples,Chennai,Central,969,0.34,145.35,1,0,Windy,110,8,2016-08-02,2016-08-07,14.25,11
5093,FOO-ORG,OD3706,Food Grains,Organic Staples,Karur,East,1770,0.17,708.0,4,0,Cloudy,110,16,2016-08-05,2016-08-07,14.25,11
5094,FOO-ORG,OD2341,Food Grains,Organic Staples,Dharmapuri,West,2069,0.29,558.63,1,0,Cloudy,110,18,2016-08-09,2016-08-14,33.0,12
5095,FOO-ORG,OD5085,Food Grains,Organic Staples,Kanyakumari,South,2353,0.17,1011.79,3,0,Cloudy,110,21,2016-08-11,2016-08-14,33.0,12
5096,FOO-ORG,OD3960,Food Grains,Organic Staples,Tenkasi,East,1713,0.35,102.78,3,0,Cloudy,110,15,2016-08-11,2016-08-14,33.0,12
5097,FOO-ORG,OD7814,Food Grains,Organic Staples,Salem,West,1909,0.26,744.51,4,0,Cloudy,110,17,2016-08-12,2016-08-14,33.0,12
5098,FOO-ORG,OD2174,Food Grains,Organic Staples,Kanyakumari,East,1568,0.22,439.04,5,1,Cloudy,110,14,2016-08-13,2016-08-14,33.0,12
5099,FOO-ORG,OD9320,Food Grains,Organic Staples,Tenkasi,East,2373,0.12,308.49,6,1,Cloudy,110,21,2016-08-21,2016-08-21,35.0,12
5100,FOO-ORG,OD6346,Food Grains,Organic Staples,Viluppuram,East,2425,0.22,703.25,0,0,Cloudy,110,22,2016-08-22,2016-08-28,48.5,12
5101,FOO-ORG,OD2450,Food Grains,Organic Staples,Tirunelveli,Central,1375,0.24,151.25,1,0,Sunny,110,12,2016-08-23,2016-08-28,48.5,12
5102,FOO-ORG,OD2449,Food Grains,Organic Staples,Chennai,Central,1327,0.19,66.35,3,0,Cloudy,110,12,2016-08-25,2016-08-28,48.5,12
5103,FOO-ORG,OD4533,Food Grains,Organic Staples,Bodi,West,2060,0.18,885.8,6,1,Pleasant,110,18,2016-08-28,2016-08-28,48.5,13
5104,FOO-ORG,OD5721,Food Grains,Organic Staples,Theni,West,1441,0.13,389.07,2,0,Rainy,110,13,2016-08-31,2016-09-04,45.75,13
5105,FOO-ORG,OD3669,Food Grains,Organic Staples,Dindigul,East,1947,0.31,778.8,2,0,Sunny,110,17,2016-09-07,2016-09-11,42.0,13
5106,FOO-ORG,OD227,Food Grains,Organic Staples,Madurai,Central,1230,0.17,295.2,3,0,Sunny,110,11,2016-09-08,2016-09-11,42.0,13
5107,FOO-ORG,OD6578,Food Grains,Organic Staples,Dharmapuri,Central,789,0.27,63.12,5,1,Cloudy,110,7,2016-09-10,2016-09-11,42.0,13
5108,FOO-ORG,OD2765,Food Grains,Organic Staples,Tirunelveli,East,2121,0.32,487.83,5,1,Sunny,110,19,2016-09-10,2016-09-11,42.0,13
5109,FOO-ORG,OD3198,Food Grains,Organic Staples,Bodi,Central,1808,0.28,253.12,6,1,Pleasant,110,16,2016-09-11,2016-09-11,42.0,13
5110,FOO-ORG,OD7094,Food Grains,Organic Staples,Vellore,Central,942,0.12,197.82,5,1,Cloudy,110,8,2016-09-17,2016-09-18,42.0,13
5111,FOO-ORG,OD578,Food Grains,Organic Staples,Vellore,West,1454,0.31,276.26,6,1,Sunny,110,13,2016-09-18,2016-09-18,42.0,13
5112,FOO-ORG,OD2502,Food Grains,Organic Staples,Pudukottai,East,2174,0.25,782.64,6,1,Cloudy,110,19,2016-09-25,2016-09-25,35.75,13
5113,FOO-ORG,OD2463,Food Grains,Organic Staples,Kanyakumari,East,2278,0.13,1025.1,6,1,Cloudy,110,20,2016-09-25,2016-09-25,35.75,13
5114,FOO-ORG,OD5064,Food Grains,Organic Staples,Theni,East,884,0.15,176.8,0,0,Cloudy,110,8,2016-09-26,2016-10-02,34.5,13
5115,FOO-ORG,OD7779,Food Grains,Organic Staples,Vellore,West,700,0.12,105.0,1,0,Cloudy,110,6,2016-10-04,2016-10-09,22.0,13
5116,FOO-ORG,OD2594,Food Grains,Organic Staples,Trichy,West,1561,0.27,249.76,4,0,Sunny,110,14,2016-10-07,2016-10-09,22.0,13
5117,FOO-ORG,OD3347,Food Grains,Organic Staples,Vellore,Central,1684,0.27,218.92,0,0,Sunny,110,15,2016-10-10,2016-10-16,32.0,13
5118,FOO-ORG,OD5885,Food Grains,Organic Staples,Namakkal,Central,890,0.2,284.8,2,0,Cloudy,110,8,2016-10-12,2016-10-16,32.0,14
5119,FOO-ORG,OD8134,Food Grains,Organic Staples,Pudukottai,East,2422,0.13,1041.46,2,0,Rainy,110,22,2016-10-12,2016-10-16,32.0,14
5120,FOO-ORG,OD6901,Food Grains,Organic Staples,Dharmapuri,Central,1300,0.28,585.0,2,0,Rainy,110,11,2016-10-12,2016-10-16,32.0,14
5121,FOO-ORG,OD847,Food Grains,Organic Staples,Virudhunagar,South,652,0.11,123.88,3,0,Cloudy,110,5,2016-10-13,2016-10-16,32.0,14
5122,FOO-ORG,OD4973,Food Grains,Organic Staples,Tirunelveli,South,1303,0.32,547.26,6,1,Cloudy,110,11,2016-10-23,2016-10-23,25.0,14
5123,FOO-ORG,OD9764,Food Grains,Organic Staples,Cumbum,Central,2071,0.11,207.1,6,1,Rainy,110,18,2016-10-30,2016-10-30,27.5,14
5124,FOO-ORG,OD923,Food Grains,Organic Staples,Ooty,East,1783,0.25,374.43,4,0,Cloudy,110,16,2016-11-04,2016-11-06,26.5,14
5125,FOO-ORG,OD5,Food Grains,Organic Staples,Ooty,South,2355,0.26,918.45,3,0,Cloudy,110,21,2016-11-10,2016-11-13,16.5,14
5126,FOO-ORG,OD7085,Food Grains,Organic Staples,Madurai,Central,777,0.18,217.56,0,0,Pleasant,110,7,2016-11-21,2016-11-27,13.0,14
5127,FOO-ORG,OD8956,Food Grains,Organic Staples,Virudhunagar,East,919,0.14,404.36,6,1,Cloudy,110,8,2016-11-27,2016-11-27,13.0,14
5128,FOO-ORG,OD7269,Food Grains,Organic Staples,Dindigul,East,1964,0.23,785.6,0,0,Cloudy,110,17,2016-11-28,2016-12-04,26.75,14
5129,FOO-ORG,OD8897,Food Grains,Organic Staples,Chennai,West,2444,0.21,782.08,1,0,Pleasant,110,22,2016-11-29,2016-12-04,26.75,14
5130,FOO-ORG,OD2274,Food Grains,Organic Staples,Ooty,South,1721,0.12,258.15,2,0,Pleasant,110,15,2016-11-30,2016-12-04,26.75,14
5131,FOO-ORG,OD4148,Food Grains,Organic Staples,Theni,South,1871,0.35,243.23,5,1,Cloudy,110,17,2016-12-03,2016-12-04,26.75,14
5132,FOO-ORG,OD3436,Food Grains,Organic Staples,Ooty,Central,1898,0.15,474.5,0,0,Cloudy,110,17,2016-12-05,2016-12-11,30.0,15
5133,FOO-ORG,OD4370,Food Grains,Organic Staples,Ooty,West,1891,0.33,775.31,5,1,Pleasant,110,17,2016-12-10,2016-12-11,30.0,15
5134,FOO-ORG,OD7852,Food Grains,Organic Staples,Krishnagiri,West,660,0.26,112.2,2,0,Pleasant,110,6,2016-12-21,2016-12-25,32.75,15
5135,FOO-ORG,OD797,Food Grains,Organic Staples,Madurai,East,663,0.1,218.79,5,1,Cloudy,110,6,2016-12-24,2016-12-25,32.75,15
5136,FOO-ORG,OD798,Food Grains,Organic Staples,Ooty,East,1627,0.18,715.88,5,1,Pleasant,110,14,2016-12-24,2016-12-25,32.75,15
5137,FOO-ORG,OD5579,Food Grains,Organic Staples,Dharmapuri,West,2194,0.33,504.62,4,0,Pleasant,110,19,2016-12-30,2017-01-01,19.75,15
5138,FOO-ORG,OD3582,Food Grains,Organic Staples,Vellore,East,2439,0.3,1024.38,1,0,Cloudy,110,22,2017-01-03,2017-01-08,22.25,15
5139,FOO-ORG,OD3806,Food Grains,Organic Staples,Dindigul,East,836,0.32,108.68,2,0,Cloudy,110,7,2017-01-04,2017-01-08,22.25,15
5140,FOO-ORG,OD8857,Food Grains,Organic Staples,Ramanadhapuram,East,1725,0.26,86.25,5,1,Cloudy,110,15,2017-01-07,2017-01-08,22.25,15
5141,FOO-ORG,OD9011,Food Grains,Organic Staples,Pudukottai,West,1249,0.11,74.94,0,0,Pleasant,110,11,2017-01-09,2017-01-15,28.5,15
5142,FOO-ORG,OD9918,Food Grains,Organic Staples,Cumbum,South,741,0.25,303.81,2,0,Cloudy,110,6,2017-01-11,2017-01-15,28.5,15
5143,FOO-ORG,OD1563,Food Grains,Organic Staples,Krishnagiri,East,880,0.18,167.2,3,0,Pleasant,110,8,2017-01-12,2017-01-15,28.5,15
5144,FOO-ORG,OD7862,Food Grains,Organic Staples,Nagercoil,West,2169,0.26,412.11,0,0,Cloudy,110,19,2017-02-06,2017-02-12,13.0,15
5145,FOO-ORG,OD5649,Food Grains,Organic Staples,Cumbum,Central,2472,0.13,494.4,1,0,Cloudy,110,22,2017-02-07,2017-02-12,13.0,16
5146,FOO-ORG,OD3885,Food Grains,Organic Staples,Salem,East,1262,0.14,492.18,6,1,Cloudy,110,11,2017-02-12,2017-02-12,13.0,16
5147,FOO-ORG,OD1071,Food Grains,Organic Staples,Karur,East,2123,0.15,148.61,1,0,Cloudy,110,19,2017-02-14,2017-02-19,17.75,16
5148,FOO-ORG,OD5614,Food Grains,Organic Staples,Madurai,West,1419,0.22,170.28,2,0,Sunny,110,12,2017-02-22,2017-02-26,20.75,16
5149,FOO-ORG,OD8122,Food Grains,Organic Staples,Tirunelveli,Central,1471,0.32,161.81,2,0,Cloudy,110,13,2017-03-01,2017-03-05,24.0,16
5150,FOO-ORG,OD3246,Food Grains,Organic Staples,Tenkasi,Central,898,0.19,161.64,3,0,Cloudy,110,8,2017-03-09,2017-03-12,24.5,16
5151,FOO-ORG,OD870,Food Grains,Organic Staples,Karur,East,1598,0.13,719.1,3,0,Rainy,110,14,2017-03-09,2017-03-12,24.5,16
5152,FOO-ORG,OD9891,Food Grains,Organic Staples,Namakkal,East,1406,0.14,140.6,5,1,Rainy,110,12,2017-03-11,2017-03-12,24.5,16
5153,FOO-ORG,OD4909,Food Grains,Organic Staples,Cumbum,West,2283,0.13,890.37,6,1,Rainy,110,20,2017-03-12,2017-03-12,24.5,17
5154,FOO-ORG,OD6702,Food Grains,Organic Staples,Perambalur,East,1738,0.29,729.96,0,0,Cloudy,110,15,2017-03-13,2017-03-19,34.0,17
5155,FOO-ORG,OD3419,Food Grains,Organic Staples,Namakkal,Central,1821,0.35,400.62,0,0,Sunny,110,16,2017-03-13,2017-03-19,34.0,17
5156,FOO-ORG,OD1174,Food Grains,Organic Staples,Chennai,East,1365,0.25,163.8,4,0,Cloudy,110,12,2017-03-17,2017-03-19,34.0,17
5157,FOO-ORG,OD2472,Food Grains,Organic Staples,Krishnagiri,East,1046,0.27,135.98,4,0,Cloudy,110,9,2017-03-17,2017-03-19,34.0,17
5158,FOO-ORG,OD1417,Food Grains,Organic Staples,Karur,West,613,0.35,85.82,6,1,Sunny,110,5,2017-03-19,2017-03-19,34.0,17
5159,FOO-ORG,OD8140,Food Grains,Organic Staples,Trichy,East,2369,0.35,307.97,0,0,Sunny,110,21,2017-04-03,2017-04-09,25.5,17
5160,FOO-ORG,OD9495,Food Grains,Organic Staples,Coimbatore,West,2012,0.3,120.72,0,0,Sunny,110,18,2017-04-03,2017-04-09,25.5,17
5161,FOO-ORG,OD1173,Food Grains,Organic Staples,Dindigul,East,683,0.1,293.69,3,0,Sunny,110,6,2017-04-06,2017-04-09,25.5,18
5162,FOO-ORG,OD432,Food Grains,Organic Staples,Coimbatore,South,833,0.28,233.24,5,1,Sunny,110,7,2017-04-15,2017-04-16,19.0,18
5163,FOO-ORG,OD4230,Food Grains,Organic Staples,Madurai,South,790,0.32,71.1,6,1,Sunny,110,7,2017-04-16,2017-04-16,19.0,18
5164,FOO-ORG,OD5475,Food Grains,Organic Staples,Ramanadhapuram,South,1913,0.12,153.04,6,1,Sunny,110,17,2017-04-16,2017-04-16,19.0,18
5165,FOO-ORG,OD3005,Food Grains,Organic Staples,Namakkal,West,985,0.33,275.8,2,0,Sunny,110,8,2017-04-19,2017-04-23,30.25,18
5166,FOO-ORG,OD3649,Food Grains,Organic Staples,Salem,East,663,0.2,99.45,2,0,Sunny,110,6,2017-04-19,2017-04-23,30.25,18
5167,FOO-ORG,OD464,Food Grains,Organic Staples,Viluppuram,West,2200,0.23,484.0,5,1,Cloudy,110,20,2017-04-22,2017-04-23,30.25,18
5168,FOO-ORG,OD4759,Food Grains,Organic Staples,Cumbum,West,1311,0.21,367.08,6,1,Cloudy,110,11,2017-04-23,2017-04-23,30.25,18
5169,FOO-ORG,OD3840,Food Grains,Organic Staples,Tirunelveli,East,1558,0.27,358.34,6,1,Sunny,110,14,2017-04-30,2017-04-30,33.75,18
5170,FOO-ORG,OD8876,Food Grains,Organic Staples,Perambalur,South,1082,0.28,421.98,1,0,Sunny,110,9,2017-05-02,2017-05-07,24.75,18
5171,FOO-ORG,OD5091,Food Grains,Organic Staples,Namakkal,South,1273,0.24,343.71,1,0,Cloudy,110,11,2017-05-09,2017-05-14,32.75,18
5172,FOO-ORG,OD8318,Food Grains,Organic Staples,Namakkal,West,1647,0.13,214.11,1,0,Cloudy,110,14,2017-05-09,2017-05-14,32.75,18
5173,FOO-ORG,OD3006,Food Grains,Organic Staples,Viluppuram,West,527,0.32,126.48,3,0,Cloudy,110,4,2017-05-11,2017-05-14,32.75,18
5174,FOO-ORG,OD5790,Food Grains,Organic Staples,Viluppuram,East,2409,0.1,794.97,4,0,Cloudy,110,21,2017-05-12,2017-05-14,32.75,19
5175,FOO-ORG,OD7561,Food Grains,Organic Staples,Kanyakumari,South,1452,0.34,493.68,6,1,Cloudy,110,13,2017-05-14,2017-05-14,32.75,19
5176,FOO-ORG,OD7579,Food Grains,Organic Staples,Kanyakumari,South,958,0.18,344.88,2,0,Cloudy,110,8,2017-05-17,2017-05-21,31.75,19
5177,FOO-ORG,OD1604,Food Grains,Organic Staples,Dindigul,East,1586,0.12,269.62,4,0,Sunny,110,14,2017-05-19,2017-05-21,31.75,19
5178,FOO-ORG,OD8379,Food Grains,Organic Staples,Krishnagiri,West,2176,0.23,108.8,6,1,Rainy,110,19,2017-05-21,2017-05-21,31.75,19
5179,FOO-ORG,OD3858,Food Grains,Organic Staples,Dindigul,East,1099,0.31,208.81,1,0,Sunny,110,9,2017-05-23,2017-05-28,35.75,19
5180,FOO-ORG,OD4299,Food Grains,Organic Staples,Ramanadhapuram,West,960,0.21,192.0,6,1,Windy,110,8,2017-05-28,2017-05-28,35.75,19
5181,FOO-ORG,OD6114,Food Grains,Organic Staples,Tirunelveli,South,1472,0.1,73.6,6,1,Windy,110,13,2017-05-28,2017-05-28,35.75,19
5182,FOO-ORG,OD534,Food Grains,Organic Staples,Nagercoil,South,888,0.22,115.44,0,0,Rainy,110,8,2017-05-29,2017-06-04,42.25,19
5183,FOO-ORG,OD9603,Food Grains,Organic Staples,Bodi,West,2044,0.19,899.36,1,0,Windy,110,18,2017-05-30,2017-06-04,42.25,19
5184,FOO-ORG,OD9886,Food Grains,Organic Staples,Karur,East,1042,0.29,52.1,6,1,Windy,110,9,2017-06-04,2017-06-04,42.25,19
5185,FOO-ORG,OD1290,Food Grains,Organic Staples,Namakkal,East,525,0.31,99.75,4,0,Cloudy,110,4,2017-06-09,2017-06-11,27.5,19
5186,FOO-ORG,OD9717,Food Grains,Organic Staples,Ooty,West,995,0.3,238.8,2,0,Cloudy,110,9,2017-06-14,2017-06-18,19.5,19
5187,FOO-ORG,OD6990,Food Grains,Organic Staples,Ooty,Central,1046,0.19,376.56,1,0,Cloudy,110,9,2017-06-20,2017-06-25,19.5,19
5188,FOO-ORG,OD3692,Food Grains,Organic Staples,Coimbatore,East,2408,0.16,192.64,4,0,Windy,110,21,2017-06-23,2017-06-25,19.5,19
5189,FOO-ORG,OD6536,Food Grains,Organic Staples,Ramanadhapuram,West,1620,0.11,712.8,0,0,Cloudy,110,14,2017-06-26,2017-07-02,17.0,19
5190,FOO-ORG,OD8069,Food Grains,Organic Staples,Bodi,West,1240,0.33,384.4,6,1,Windy,110,11,2017-07-02,2017-07-02,17.0,20
5191,FOO-ORG,OD3602,Food Grains,Organic Staples,Chennai,East,2327,0.24,488.67,1,0,Sunny,110,21,2017-07-04,2017-07-09,24.25,20
5192,FOO-ORG,OD3680,Food Grains,Organic Staples,Vellore,East,1357,0.35,108.56,2,0,Sunny,110,12,2017-07-05,2017-07-09,24.25,20
5193,FOO-ORG,OD6679,Food Grains,Organic Staples,Madurai,East,814,0.21,350.02,4,0,Sunny,110,7,2017-07-14,2017-07-16,23.75,20
5194,FOO-ORG,OD1742,Food Grains,Organic Staples,Pudukottai,South,2070,0.25,455.4,2,0,Windy,110,18,2017-07-19,2017-07-23,24.0,20
5195,FOO-ORG,OD834,Food Grains,Organic Staples,Dindigul,South,1478,0.12,251.26,6,1,Sunny,110,13,2017-07-23,2017-07-23,24.0,20
5196,FOO-ORG,OD5804,Food Grains,Organic Staples,Viluppuram,East,568,0.25,232.88,0,0,Cloudy,110,5,2017-07-24,2017-07-30,23.5,20
5197,FOO-ORG,OD8768,Food Grains,Organic Staples,Coimbatore,South,1991,0.28,816.31,1,0,Cloudy,110,18,2017-07-25,2017-07-30,23.5,20
5198,FOO-ORG,OD5480,Food Grains,Organic Staples,Kanyakumari,South,2044,0.19,735.84,3,0,Cloudy,110,18,2017-08-03,2017-08-06,25.75,20
5199,FOO-ORG,OD2312,Food Grains,Organic Staples,Kanyakumari,West,685,0.14,226.05,5,1,Cloudy,110,6,2017-08-05,2017-08-06,25.75,20
5200,FOO-ORG,OD5793,Food Grains,Organic Staples,Viluppuram,East,1981,0.31,277.34,5,1,Cloudy,110,18,2017-08-05,2017-08-06,25.75,21
5201,FOO-ORG,OD4688,Food Grains,Organic Staples,Dharmapuri,West,2269,0.34,839.53,0,0,Rainy,110,20,2017-08-07,2017-08-13,31.75,21
5202,FOO-ORG,OD7744,Food Grains,Organic Staples,Salem,West,1269,0.33,139.59,5,1,Cloudy,110,11,2017-08-12,2017-08-13,31.75,21
5203,FOO-ORG,OD8138,Food Grains,Organic Staples,Salem,East,2460,0.22,393.6,4,0,Rainy,110,22,2017-08-18,2017-08-20,29.5,21
5204,FOO-ORG,OD6227,Food Grains,Organic Staples,Dharmapuri,West,1937,0.34,464.88,0,0,Rainy,110,17,2017-08-21,2017-08-27,41.0,21
5205,FOO-ORG,OD9070,Food Grains,Organic Staples,Krishnagiri,Central,2109,0.1,168.72,2,0,Cloudy,110,19,2017-08-23,2017-08-27,41.0,21
5206,FOO-ORG,OD8563,Food Grains,Organic Staples,Dindigul,Central,1565,0.31,532.1,2,0,Cloudy,110,14,2017-08-23,2017-08-27,41.0,21
5207,FOO-ORG,OD743,Food Grains,Organic Staples,Vellore,Central,700,0.33,252.0,6,1,Cloudy,110,6,2017-08-27,2017-08-27,41.0,21
5208,FOO-ORG,OD745,Food Grains,Organic Staples,Salem,Central,1454,0.1,232.64,6,1,Rainy,110,13,2017-08-27,2017-08-27,41.0,21
5209,FOO-ORG,OD8377,Food Grains,Organic Staples,Viluppuram,West,1757,0.35,105.42,4,0,Cloudy,110,15,2017-09-01,2017-09-03,34.25,22
5210,FOO-ORG,OD3813,Food Grains,Organic Staples,Kanyakumari,East,1390,0.26,208.5,1,0,Cloudy,110,12,2017-09-05,2017-09-10,33.0,22
5211,FOO-ORG,OD6013,Food Grains,Organic Staples,Dindigul,East,1620,0.15,534.6,3,0,Cloudy,110,14,2017-09-07,2017-09-10,33.0,22
5212,FOO-ORG,OD5502,Food Grains,Organic Staples,Karur,West,1082,0.32,194.76,0,0,Rainy,110,9,2017-09-11,2017-09-17,32.25,22
5213,FOO-ORG,OD6775,Food Grains,Organic Staples,Vellore,South,1108,0.27,321.32,1,0,Rainy,110,10,2017-09-12,2017-09-17,32.25,22
5214,FOO-ORG,OD6803,Food Grains,Organic Staples,Trichy,West,1009,0.22,242.16,5,1,Cloudy,110,9,2017-09-23,2017-09-24,29.25,22
5215,FOO-ORG,OD5760,Food Grains,Organic Staples,Vellore,West,2108,0.32,927.52,6,1,Rainy,110,19,2017-09-24,2017-09-24,29.25,22
5216,FOO-ORG,OD1671,Food Grains,Organic Staples,Cumbum,East,1624,0.27,519.68,6,1,Cloudy,110,14,2017-09-24,2017-09-24,29.25,22
5217,FOO-ORG,OD3140,Food Grains,Organic Staples,Namakkal,Central,1752,0.24,438.0,6,1,Cloudy,110,15,2017-09-24,2017-09-24,29.25,22
5218,FOO-ORG,OD2555,Food Grains,Organic Staples,Bodi,West,2459,0.24,786.88,1,0,Cold,110,22,2017-09-26,2017-10-01,41.75,22
5219,FOO-ORG,OD5563,Food Grains,Organic Staples,Trichy,West,1759,0.31,422.16,2,0,Cloudy,110,15,2017-09-27,2017-10-01,41.75,22
5220,FOO-ORG,OD4733,Food Grains,Organic Staples,Tenkasi,West,849,0.1,288.66,4,0,Windy,110,7,2017-09-29,2017-10-01,41.75,22
5221,FOO-ORG,OD5489,Food Grains,Organic Staples,Nagercoil,West,2332,0.33,559.68,4,0,Rainy,110,21,2017-09-29,2017-10-01,41.75,22
5222,FOO-ORG,OD3556,Food Grains,Organic Staples,Krishnagiri,Central,2315,0.21,231.5,4,0,Rainy,110,21,2017-10-13,2017-10-15,42.5,23
5223,FOO-ORG,OD4194,Food Grains,Organic Staples,Tenkasi,South,609,0.3,249.69,5,1,Cloudy,110,5,2017-10-14,2017-10-15,42.5,23
5224,FOO-ORG,OD8299,Food Grains,Organic Staples,Theni,West,2493,0.16,349.02,5,1,Rainy,110,22,2017-10-14,2017-10-15,42.5,23
5225,FOO-ORG,OD6050,Food Grains,Organic Staples,Ooty,East,2448,0.31,783.36,5,1,Rainy,110,22,2017-10-21,2017-10-22,37.25,23
5226,FOO-ORG,OD9025,Food Grains,Organic Staples,Nagercoil,West,770,0.34,331.1,5,1,Rainy,110,7,2017-10-21,2017-10-22,37.25,23
5227,FOO-ORG,OD4451,Food Grains,Organic Staples,Namakkal,West,876,0.15,289.08,5,1,Rainy,110,7,2017-10-21,2017-10-22,37.25,23
5228,FOO-ORG,OD3645,Food Grains,Organic Staples,Theni,East,2011,0.26,321.76,4,0,Cloudy,110,18,2017-10-27,2017-10-29,32.75,23
5229,FOO-ORG,OD299,Food Grains,Organic Staples,Virudhunagar,East,2261,0.23,994.84,5,1,Cloudy,110,20,2017-10-28,2017-10-29,32.75,23
5230,FOO-ORG,OD7572,Food Grains,Organic Staples,Madurai,South,1019,0.13,438.17,5,1,Rainy,110,9,2017-10-28,2017-10-29,32.75,23
5231,FOO-ORG,OD9356,Food Grains,Organic Staples,Trichy,East,868,0.24,156.24,0,0,Pleasant,110,7,2017-11-13,2017-11-19,13.5,23
5232,FOO-ORG,OD7349,Food Grains,Organic Staples,Coimbatore,East,1343,0.11,201.45,2,0,Cloudy,110,12,2017-11-22,2017-11-26,15.25,23
5233,FOO-ORG,OD8756,Food Grains,Organic Staples,Pudukottai,East,2301,0.32,851.37,4,0,Cloudy,110,20,2017-11-24,2017-11-26,15.25,23
5234,FOO-ORG,OD5003,Food Grains,Organic Staples,Ramanadhapuram,Central,669,0.12,294.36,4,0,Cloudy,110,6,2017-11-24,2017-11-26,15.25,23
5235,FOO-ORG,OD5905,Food Grains,Organic Staples,Virudhunagar,Central,1763,0.12,423.12,5,1,Cloudy,110,16,2017-11-25,2017-11-26,15.25,23
5236,FOO-ORG,OD8475,Food Grains,Organic Staples,Virudhunagar,Central,2375,0.34,546.25,2,0,Cloudy,110,21,2017-11-29,2017-12-03,20.5,24
5237,FOO-ORG,OD478,Food Grains,Organic Staples,Perambalur,West,639,0.25,255.6,3,0,Pleasant,110,5,2017-12-07,2017-12-10,21.75,24
5238,FOO-ORG,OD8821,Food Grains,Organic Staples,Dindigul,West,608,0.14,103.36,0,0,Pleasant,110,5,2017-12-18,2017-12-24,21.0,24
5239,FOO-ORG,OD1883,Food Grains,Organic Staples,Kanyakumari,West,761,0.27,251.13,4,0,Cloudy,110,6,2017-12-22,2017-12-24,21.0,24
5240,FOO-ORG,OD1820,Food Grains,Organic Staples,Chennai,West,2442,0.18,708.18,4,0,Cloudy,110,22,2017-12-22,2017-12-24,21.0,24
5241,FOO-ORG,OD7992,Food Grains,Organic Staples,Bodi,Central,757,0.24,136.26,5,1,Windy,110,6,2017-12-23,2017-12-24,21.0,24
5242,FOO-ORG,OD7594,Food Grains,Organic Staples,Salem,West,1658,0.11,215.54,5,1,Pleasant,110,15,2017-12-23,2017-12-24,21.0,24
5243,FOO-ORG,OD1607,Food Grains,Organic Staples,Ramanadhapuram,East,530,0.16,190.8,6,1,Pleasant,110,4,2017-12-24,2017-12-24,21.0,24
5244,FOO-ORG,OD8381,Food Grains,Organic Staples,Trichy,West,1823,0.1,91.15,0,0,Pleasant,110,16,2017-12-25,2017-12-31,26.5,24
